möglingen	9.106	48.856	9.154	48.856	9.154	48.899	9.106	48.899	9.106	48.856
hengersberg	13.017	48.732	13.147	48.732	13.147	48.825	13.017	48.825	13.017	48.732
oberbergkirchen	12.321	48.276	12.426	48.276	12.426	48.347	12.321	48.347	12.321	48.276
rückholz	10.504	47.641	10.591	47.641	10.591	47.684	10.504	47.684	10.504	47.641
gundelfingen	7.851	48.010	7.922	48.010	7.922	48.056	7.851	48.056	7.851	48.010
schladen	10.479	51.971	10.583	51.971	10.583	52.041	10.479	52.041	10.479	51.971
ludwigsau	9.546	50.877	9.838	50.877	9.838	50.995	9.546	50.995	9.546	50.877
welterod	7.868	50.101	7.933	50.101	7.933	50.152	7.868	50.152	7.868	50.101
hüttisheim	9.921	48.267	9.974	48.267	9.974	48.313	9.921	48.313	9.921	48.267
werben	14.137	51.786	14.238	51.786	14.238	51.850	14.137	51.850	14.137	51.786
lengerich	7.498	52.520	7.587	52.520	7.587	52.610	7.498	52.610	7.498	52.520
niederirsen	7.592	50.745	7.614	50.745	7.614	50.768	7.592	50.768	7.592	50.745
aholming	12.843	48.704	12.938	48.704	12.938	48.769	12.843	48.769	12.843	48.704
burgau	10.328	48.404	10.432	48.404	10.432	48.465	10.328	48.465	10.328	48.404
perscheid	7.634	50.033	7.717	50.033	7.717	50.095	7.634	50.095	7.634	50.033
mögglingen	9.933	48.807	9.998	48.807	9.998	48.844	9.933	48.844	9.933	48.807
tolk	9.611	54.563	9.663	54.563	9.663	54.609	9.611	54.609	9.611	54.563
wörth a.d.isar	12.317	48.615	12.367	48.615	12.367	48.636	12.317	48.636	12.317	48.615
neuengönna	11.618	50.965	11.675	50.965	11.675	50.995	11.618	50.995	11.618	50.965
gerlingen	9.030	48.754	9.087	48.754	9.087	48.817	9.030	48.817	9.030	48.754
leibertingen	8.987	47.984	9.092	47.984	9.092	48.086	8.987	48.086	8.987	47.984
hadenfeld	9.436	54.025	9.466	54.025	9.466	54.047	9.436	54.047	9.436	54.025
beltheim	7.422	50.089	7.524	50.089	7.524	50.138	7.422	50.138	7.422	50.089
sahms	10.506	53.503	10.558	53.503	10.558	53.540	10.506	53.540	10.506	53.503
tauer	14.414	51.871	14.501	51.871	14.501	51.969	14.414	51.969	14.414	51.871
nusbaum	6.310	49.868	6.382	49.868	6.382	49.934	6.310	49.934	6.310	49.868
barwedel	10.725	52.511	10.840	52.511	10.840	52.561	10.725	52.561	10.725	52.511
grafenwiesen	12.853	49.184	12.911	49.184	12.911	49.224	12.853	49.224	12.853	49.184
horneburg	9.509	53.485	9.617	53.485	9.617	53.530	9.509	53.530	9.509	53.485
reit im winkl	12.439	47.625	12.605	47.625	12.605	47.709	12.439	47.709	12.439	47.625
staudach-egerndach	12.471	47.751	12.543	47.751	12.543	47.805	12.471	47.805	12.471	47.751
osterheide	9.683	52.728	9.917	52.728	9.917	52.938	9.683	52.938	9.683	52.728
bad fallingbostel	9.659	52.839	9.860	52.839	9.860	52.958	9.659	52.958	9.659	52.839
utzerath	6.907	50.210	6.944	50.210	6.944	50.238	6.907	50.238	6.907	50.210
borchen	8.669	51.607	8.860	51.607	8.860	51.696	8.669	51.696	8.669	51.607
kriesow	13.014	53.700	13.100	53.700	13.100	53.761	13.014	53.761	13.014	53.700
heidenheim an der brenz	10.102	48.643	10.279	48.643	10.279	48.783	10.102	48.783	10.102	48.643
ellgau	10.842	48.586	10.887	48.586	10.887	48.639	10.842	48.639	10.842	48.586
kühndorf	10.447	50.586	10.530	50.586	10.530	50.652	10.447	50.652	10.447	50.586
alerheim	10.576	48.822	10.684	48.822	10.684	48.870	10.576	48.870	10.576	48.822
twist	6.995	52.588	7.192	52.588	7.192	52.761	6.995	52.761	6.995	52.588
holzhausen an der haide	7.888	50.201	7.952	50.201	7.952	50.236	7.888	50.236	7.888	50.201
kotzenbüll	8.870	54.318	8.927	54.318	8.927	54.352	8.870	54.352	8.870	54.318
altstrimmig	7.274	50.068	7.321	50.068	7.321	50.120	7.274	50.120	7.274	50.068
hachenburg	7.784	50.612	7.874	50.612	7.874	50.675	7.784	50.675	7.784	50.612
hainau	7.769	50.215	7.802	50.215	7.802	50.233	7.769	50.233	7.769	50.215
dreikirchen	7.939	50.436	7.976	50.436	7.976	50.473	7.939	50.473	7.939	50.436
biebertal	8.519	50.603	8.627	50.603	8.627	50.699	8.519	50.699	8.519	50.603
becherbach	7.653	49.636	7.713	49.636	7.713	49.686	7.653	49.686	7.653	49.636
lautertal (odenwald)	8.656	49.681	8.775	49.681	8.775	49.755	8.656	49.755	8.656	49.681
kumhausen	12.133	48.462	12.266	48.462	12.266	48.534	12.133	48.534	12.133	48.462
binau	9.048	49.364	9.105	49.364	9.105	49.385	9.048	49.385	9.048	49.364
chieming	12.490	47.863	12.585	47.863	12.585	47.954	12.490	47.954	12.490	47.863
welzow	14.146	51.528	14.282	51.528	14.282	51.592	14.146	51.592	14.146	51.528
großeutersdorf	11.535	50.774	11.569	50.774	11.569	50.798	11.535	50.798	11.535	50.774
breddenberg	7.562	52.935	7.619	52.935	7.619	52.981	7.562	52.981	7.562	52.935
rambin	13.124	54.324	13.269	54.324	13.269	54.383	13.124	54.383	13.124	54.324
reckershausen	7.382	49.973	7.421	49.973	7.421	50.020	7.382	50.020	7.382	49.973
eggenthal	10.438	47.882	10.538	47.882	10.538	47.948	10.438	47.948	10.438	47.882
oedheim	9.227	49.207	9.302	49.207	9.302	49.264	9.227	49.264	9.227	49.207
wachtberg	7.038	50.586	7.195	50.586	7.195	50.659	7.038	50.659	7.038	50.586
spalt	10.837	49.131	10.987	49.131	10.987	49.210	10.837	49.210	10.837	49.131
mitterteich	12.185	49.885	12.286	49.885	12.286	49.997	12.185	49.997	12.185	49.885
laar	6.710	52.561	6.824	52.561	6.824	52.653	6.710	52.653	6.710	52.561
holthusen	11.318	53.513	11.425	53.513	11.425	53.558	11.318	53.558	11.318	53.513
kröpelin	11.717	54.002	11.866	54.002	11.866	54.124	11.717	54.124	11.717	54.002
neumarkt-sankt veit	12.444	48.328	12.579	48.328	12.579	48.430	12.444	48.430	12.444	48.328
liesenich	7.244	50.060	7.285	50.060	7.285	50.100	7.244	50.100	7.244	50.060
schirnding	12.180	50.038	12.275	50.038	12.275	50.097	12.180	50.097	12.180	50.038
ballstedt	11.197	51.044	11.229	51.044	11.229	51.065	11.197	51.065	11.197	51.044
adenstedt	9.874	51.963	9.964	51.963	9.964	52.032	9.874	52.032	9.874	51.963
köwerich	6.856	49.829	6.887	49.829	6.887	49.845	6.856	49.845	6.856	49.829
alflen	7.011	50.157	7.078	50.157	7.078	50.206	7.011	50.206	7.011	50.157
twistringen	8.450	52.729	8.703	52.729	8.703	52.850	8.450	52.850	8.450	52.729
brücktal	6.971	50.306	6.991	50.306	6.991	50.338	6.971	50.338	6.971	50.306
seeon-seebruck	12.406	47.918	12.533	47.918	12.533	47.999	12.406	47.999	12.406	47.918
lentföhrden	9.827	53.847	9.945	53.847	9.945	53.901	9.827	53.901	9.827	53.847
seeth-ekholt	9.710	53.723	9.766	53.723	9.766	53.752	9.710	53.752	9.710	53.723
großsolt	9.463	54.669	9.596	54.669	9.596	54.727	9.463	54.727	9.463	54.669
rietz-neuendorf	14.027	52.156	14.344	52.156	14.344	52.332	14.027	52.332	14.027	52.156
struxdorf	9.596	54.604	9.671	54.604	9.671	54.668	9.596	54.668	9.596	54.604
geisig	7.774	50.245	7.805	50.245	7.805	50.273	7.774	50.273	7.774	50.245
denkingen	8.698	48.092	8.774	48.092	8.774	48.130	8.698	48.130	8.698	48.092
baar (schwaben)	10.924	48.564	11.008	48.564	11.008	48.604	10.924	48.604	10.924	48.564
schongau	10.857	47.784	10.932	47.784	10.932	47.841	10.857	47.841	10.857	47.784
borgentreich	9.125	51.506	9.374	51.506	9.374	51.663	9.125	51.663	9.125	51.506
altenholz	10.070	54.369	10.140	54.369	10.140	54.424	10.070	54.424	10.070	54.369
trunkelsberg	10.199	47.996	10.231	47.996	10.231	48.011	10.199	48.011	10.199	47.996
rüber	7.356	50.282	7.402	50.282	7.402	50.307	7.356	50.307	7.356	50.282
damerow	13.943	53.430	14.002	53.430	14.002	53.460	13.943	53.460	13.943	53.430
öhringen	9.414	49.151	9.617	49.151	9.617	49.283	9.414	49.283	9.414	49.151
bahrenborstel	8.733	52.531	8.849	52.531	8.849	52.584	8.733	52.584	8.733	52.531
quendorf	7.095	52.316	7.242	52.316	7.242	52.362	7.095	52.362	7.095	52.316
kühbach	11.127	48.472	11.250	48.472	11.250	48.550	11.127	48.550	11.127	48.472
reiffelbach	7.674	49.666	7.701	49.666	7.701	49.707	7.674	49.707	7.674	49.666
engen	8.690	47.808	8.845	47.808	8.845	47.927	8.690	47.927	8.690	47.808
mutterstadt	8.307	49.412	8.387	49.412	8.387	49.471	8.307	49.471	8.307	49.412
treuchtlingen	10.751	48.894	10.985	48.894	10.985	49.011	10.751	49.011	10.751	48.894
weyer	7.701	50.181	7.750	50.181	7.750	50.214	7.701	50.214	7.701	50.181
undeloh	9.846	53.173	10.024	53.173	10.024	53.246	9.846	53.246	9.846	53.173
bönningstedt	9.879	53.652	9.945	53.652	9.945	53.696	9.879	53.696	9.879	53.652
ehingen	10.764	48.571	10.818	48.571	10.818	48.608	10.764	48.608	10.764	48.571
rimsting	12.280	47.852	12.373	47.852	12.373	47.900	12.280	47.900	12.280	47.852
spenge	8.404	52.101	8.538	52.101	8.538	52.188	8.404	52.188	8.404	52.101
steinau	8.827	53.634	8.942	53.634	8.942	53.707	8.827	53.707	8.827	53.634
amelinghausen	10.143	53.104	10.273	53.104	10.273	53.145	10.143	53.145	10.143	53.104
hagenbüchach	10.726	49.510	10.790	49.510	10.790	49.555	10.726	49.555	10.726	49.510
wildflecken	9.782	50.331	9.956	50.331	9.956	50.423	9.782	50.423	9.782	50.331
bahrenfleth	9.417	53.847	9.484	53.847	9.484	53.888	9.417	53.888	9.417	53.847
holzwickede	7.596	51.451	7.673	51.451	7.673	51.521	7.596	51.521	7.596	51.451
mauschbach	7.379	49.175	7.411	49.175	7.411	49.208	7.379	49.208	7.379	49.175
lahstedt	10.141	52.213	10.302	52.213	10.302	52.283	10.141	52.283	10.141	52.213
nordleda	8.758	53.746	8.868	53.746	8.868	53.789	8.758	53.789	8.758	53.746
ramsthal	10.051	50.105	10.099	50.105	10.099	50.148	10.051	50.148	10.051	50.105
mönchhagen	12.183	54.132	12.251	54.132	12.251	54.167	12.183	54.167	12.183	54.132
klausen	6.858	49.884	6.903	49.884	6.903	49.931	6.858	49.931	6.858	49.884
kell am see	6.767	49.590	6.872	49.590	6.872	49.665	6.767	49.665	6.767	49.590
herrmannsacker	10.856	51.533	10.938	51.533	10.938	51.618	10.856	51.618	10.856	51.533
guckheim	7.929	50.516	7.966	50.516	7.966	50.543	7.929	50.543	7.929	50.516
winzer	13.017	48.683	13.160	48.683	13.160	48.747	13.017	48.747	13.017	48.683
affalterbach	9.308	48.905	9.378	48.905	9.378	48.935	9.308	48.935	9.308	48.905
salmtal	6.791	49.912	6.887	49.912	6.887	49.950	6.791	49.950	6.791	49.912
sarmersbach	6.861	50.230	6.906	50.230	6.906	50.259	6.861	50.259	6.861	50.230
eschach	9.801	48.868	9.897	48.868	9.897	48.924	9.801	48.924	9.801	48.868
meerfeld	6.697	50.070	6.789	50.070	6.789	50.118	6.697	50.118	6.697	50.070
kalbach	9.611	50.356	9.759	50.356	9.759	50.469	9.611	50.469	9.611	50.356
nidda	8.900	50.378	9.126	50.378	9.126	50.500	8.900	50.500	8.900	50.378
porschdorf	14.060	50.923	14.136	50.923	14.136	50.962	14.060	50.962	14.060	50.923
hohnstein	14.048	50.939	14.228	50.939	14.228	51.027	14.048	51.027	14.048	50.939
eibau	14.622	50.964	14.684	50.964	14.684	51.021	14.622	51.021	14.622	50.964
oderwitz	14.652	50.929	14.788	50.929	14.788	50.996	14.652	50.996	14.652	50.929
löbau	14.596	51.055	14.757	51.055	14.757	51.186	14.596	51.186	14.596	51.055
lawalde	14.558	51.065	14.627	51.065	14.627	51.120	14.558	51.120	14.558	51.065
oederan	13.120	50.810	13.256	50.810	13.256	50.897	13.120	50.897	13.120	50.810
lauta	14.033	51.397	14.184	51.397	14.184	51.487	14.033	51.487	14.033	51.397
bernstadt a. d. eigen	14.754	50.997	14.895	50.997	14.895	51.097	14.754	51.097	14.754	50.997
horka	14.845	51.256	14.976	51.256	14.976	51.329	14.845	51.329	14.845	51.256
steina	14.010	51.185	14.099	51.185	14.099	51.227	14.010	51.227	14.010	51.185
daun	6.744	50.160	6.876	50.160	6.876	50.246	6.744	50.246	6.744	50.160
adelsdorf	10.863	49.668	10.963	49.668	10.963	49.744	10.863	49.744	10.863	49.668
deisenhausen	10.293	48.243	10.351	48.243	10.351	48.294	10.293	48.294	10.293	48.243
lindig	11.586	50.782	11.645	50.782	11.645	50.797	11.586	50.797	11.586	50.782
klamp	10.520	54.265	10.582	54.265	10.582	54.303	10.520	54.303	10.520	54.265
kirchgandern	9.948	51.377	9.989	51.377	9.989	51.398	9.948	51.398	9.948	51.377
riedenheim	9.898	49.535	10.009	49.535	10.009	49.583	9.898	49.583	9.898	49.535
sarnow	13.559	53.728	13.678	53.728	13.678	53.786	13.559	53.786	13.559	53.728
kollweiler	7.561	49.501	7.606	49.501	7.606	49.530	7.561	49.530	7.561	49.501
obernheim	8.815	48.140	8.894	48.140	8.894	48.191	8.815	48.191	8.815	48.140
jade	8.164	53.284	8.320	53.284	8.320	53.454	8.164	53.454	8.164	53.284
mudau	9.070	49.486	9.278	49.486	9.278	49.582	9.070	49.582	9.070	49.486
kellmünz a.d.iller	10.107	48.108	10.158	48.108	10.158	48.147	10.107	48.147	10.107	48.108
norderfriedrichskoog	8.871	54.390	8.917	54.390	8.917	54.419	8.871	54.419	8.871	54.390
sindelfingen	8.905	48.674	9.109	48.674	9.109	48.747	8.905	48.747	8.905	48.674
flögeln	8.728	53.631	8.849	53.631	8.849	53.692	8.728	53.692	8.728	53.631
oberaula	9.404	50.809	9.519	50.809	9.519	50.894	9.404	50.894	9.404	50.809
leese	9.078	52.474	9.177	52.474	9.177	52.533	9.078	52.533	9.078	52.474
kirn	7.410	49.748	7.500	49.748	7.500	49.804	7.410	49.804	7.410	49.748
mühlacker	8.770	48.897	8.926	48.897	8.926	49.000	8.770	49.000	8.770	48.897
hamm am rhein	8.408	49.726	8.480	49.726	8.480	49.769	8.408	49.769	8.408	49.726
wattendorf	11.091	49.993	11.198	49.993	11.198	50.058	11.091	50.058	11.091	49.993
diethardt	7.858	50.154	7.899	50.154	7.899	50.180	7.858	50.180	7.858	50.154
göritz	13.863	53.374	13.977	53.374	13.977	53.432	13.863	53.432	13.863	53.374
steyerberg	8.870	52.526	9.107	52.526	9.107	52.651	8.870	52.651	8.870	52.526
niedererbach	7.954	50.414	7.989	50.414	7.989	50.437	7.954	50.437	7.954	50.414
bad birnbach	12.986	48.377	13.143	48.377	13.143	48.491	12.986	48.491	12.986	48.377
pickließem	6.629	49.980	6.674	49.980	6.674	50.003	6.629	50.003	6.629	49.980
adenau	6.904	50.355	7.014	50.355	7.014	50.399	6.904	50.399	6.904	50.355
walhausen	7.263	50.012	7.292	50.012	7.292	50.037	7.263	50.037	7.263	50.012
sieversdorf-hohenofen	12.326	52.795	12.430	52.795	12.430	52.844	12.326	52.844	12.326	52.795
calau	13.798	51.678	14.051	51.678	14.051	51.840	13.798	51.840	13.798	51.678
maring-noviand	6.946	49.914	7.013	49.914	7.013	49.952	6.946	49.952	6.946	49.914
seibersbach	7.658	49.943	7.755	49.943	7.755	49.980	7.658	49.980	7.658	49.943
pliening	11.755	48.174	11.847	48.174	11.847	48.227	11.755	48.227	11.755	48.174
ottenhofen	11.852	48.192	11.917	48.192	11.917	48.226	11.852	48.226	11.852	48.192
freirachdorf	7.695	50.559	7.728	50.559	7.728	50.593	7.695	50.593	7.695	50.559
sarmstorf	12.179	53.831	12.260	53.831	12.260	53.877	12.179	53.877	12.179	53.831
lenting	11.429	48.793	11.480	48.793	11.480	48.836	11.429	48.836	11.429	48.793
reiff	6.201	50.087	6.240	50.087	6.240	50.123	6.201	50.123	6.201	50.087
belm	8.094	52.282	8.208	52.282	8.208	52.379	8.094	52.379	8.094	52.282
trinwillershagen	12.569	54.234	12.730	54.234	12.730	54.289	12.569	54.289	12.569	54.234
knau	11.668	50.626	11.749	50.626	11.749	50.670	11.668	50.670	11.668	50.626
georgensgmünd	10.958	49.153	11.100	49.153	11.100	49.239	10.958	49.239	10.958	49.153
flurstedt	11.541	51.040	11.580	51.040	11.580	51.064	11.541	51.064	11.541	51.040
göhlen	11.330	53.286	11.412	53.286	11.412	53.320	11.330	53.320	11.330	53.286
wegscheid	13.706	48.553	13.827	48.553	13.827	48.679	13.706	48.679	13.706	48.553
gaienhofen	8.943	47.668	9.006	47.668	9.006	47.717	8.943	47.717	8.943	47.668
galenbeck	13.577	53.586	13.796	53.586	13.796	53.700	13.577	53.700	13.577	53.586
lunzig	12.068	50.709	12.109	50.709	12.109	50.728	12.068	50.728	12.068	50.709
schlangen	8.746	51.798	8.918	51.798	8.918	51.883	8.746	51.883	8.746	51.798
öllingen	10.123	48.512	10.167	48.512	10.167	48.554	10.123	48.554	10.123	48.512
simmern	7.644	50.367	7.705	50.367	7.705	50.402	7.644	50.402	7.644	50.367
notzingen	9.435	48.662	9.495	48.662	9.495	48.687	9.435	48.687	9.435	48.662
barweiler	6.838	50.335	6.892	50.335	6.892	50.384	6.838	50.384	6.838	50.335
bruck i.d.opf.	12.217	49.221	12.366	49.221	12.366	49.275	12.217	49.275	12.217	49.221
lochum	7.826	50.592	7.873	50.592	7.873	50.624	7.826	50.624	7.826	50.592
march	7.744	48.033	7.825	48.033	7.825	48.087	7.744	48.087	7.744	48.033
hoogstede	6.869	52.550	7.046	52.550	7.046	52.618	6.869	52.618	6.869	52.550
garbsen	9.484	52.397	9.646	52.397	9.646	52.501	9.484	52.501	9.484	52.397
braunsbach	9.733	49.143	9.841	49.143	9.841	49.259	9.733	49.259	9.733	49.143
kerzenheim	7.957	49.529	8.094	49.529	8.094	49.588	7.957	49.588	7.957	49.529
waldgrehweiler	7.699	49.646	7.760	49.646	7.760	49.677	7.699	49.677	7.699	49.646
ostereistedt	9.120	53.275	9.209	53.275	9.209	53.369	9.120	53.369	9.120	53.275
dörth	7.565	50.142	7.603	50.142	7.603	50.174	7.565	50.174	7.565	50.142
schrozberg	9.843	49.307	10.125	49.307	10.125	49.395	9.843	49.395	9.843	49.307
kürnach	10.006	49.823	10.088	49.823	10.088	49.856	10.006	49.856	10.006	49.823
alsheim	8.286	49.744	8.355	49.744	8.355	49.785	8.286	49.785	8.286	49.744
grasleben	10.970	52.291	11.039	52.291	11.039	52.337	10.970	52.337	10.970	52.291
mogendorf	7.727	50.480	7.776	50.480	7.776	50.501	7.727	50.501	7.727	50.480
helpt	13.522	53.484	13.628	53.484	13.628	53.522	13.522	53.522	13.522	53.484
hohenleuben	12.031	50.687	12.080	50.687	12.080	50.730	12.031	50.730	12.031	50.687
eckfeld	6.809	50.094	6.880	50.094	6.880	50.132	6.809	50.132	6.809	50.094
rudelzhausen	11.697	48.560	11.868	48.560	11.868	48.617	11.697	48.617	11.697	48.560
neckartailfingen	9.236	48.597	9.296	48.597	9.296	48.623	9.236	48.623	9.236	48.597
marktbergel	10.334	49.410	10.405	49.410	10.405	49.481	10.334	49.481	10.334	49.410
kaisersesch	7.105	50.215	7.177	50.215	7.177	50.250	7.105	50.250	7.105	50.215
molbergen	7.791	52.817	8.000	52.817	8.000	52.936	7.791	52.936	7.791	52.817
schkölen	11.737	50.969	11.915	50.969	11.915	51.058	11.737	51.058	11.737	50.969
mauerstetten	10.653	47.838	10.692	47.838	10.692	47.908	10.653	47.908	10.653	47.838
insul	6.885	50.423	6.933	50.423	6.933	50.454	6.885	50.454	6.885	50.423
nennslingen	11.107	49.016	11.201	49.016	11.201	49.068	11.107	49.068	11.107	49.016
blankenhof	13.089	53.555	13.184	53.555	13.184	53.598	13.089	53.598	13.089	53.555
tauberrettersheim	9.914	49.480	9.962	49.480	9.962	49.516	9.914	49.516	9.914	49.480
zaisenhausen	8.784	49.087	8.836	49.087	8.836	49.127	8.784	49.127	8.784	49.087
wilhelmsburg	13.694	53.597	13.904	53.597	13.904	53.679	13.694	53.679	13.694	53.597
koblentz	14.095	53.508	14.185	53.508	14.185	53.562	14.095	53.562	14.095	53.508
kollnburg	12.805	48.991	12.950	48.991	12.950	49.077	12.805	49.077	12.805	48.991
badenhard	7.599	50.109	7.656	50.109	7.656	50.127	7.599	50.127	7.599	50.109
walsrode	9.375	52.726	9.714	52.726	9.714	52.951	9.375	52.951	9.375	52.726
haßleben	10.963	51.098	11.046	51.098	11.046	51.137	10.963	51.137	10.963	51.098
bothenheilingen	10.594	51.176	10.646	51.176	10.646	51.213	10.594	51.213	10.594	51.176
drestedt	9.727	53.315	9.813	53.315	9.813	53.341	9.727	53.341	9.727	53.315
friedrichsholm	9.400	54.296	9.468	54.296	9.468	54.321	9.400	54.321	9.400	54.296
senscheid	6.793	50.318	6.853	50.318	6.853	50.343	6.793	50.343	6.793	50.318
münnerstadt	10.096	50.205	10.362	50.205	10.362	50.304	10.096	50.304	10.096	50.205
eggenstein-leopoldshafen	8.340	49.063	8.441	49.063	8.441	49.129	8.340	49.129	8.340	49.063
merkendorf	10.646	49.162	10.732	49.162	10.732	49.242	10.646	49.242	10.646	49.162
enger	8.498	52.102	8.617	52.102	8.617	52.172	8.498	52.172	8.498	52.102
thüngersheim	9.830	49.848	9.883	49.848	9.883	49.896	9.830	49.896	9.830	49.848
drochtersen	9.229	53.649	9.507	53.649	9.507	53.796	9.229	53.796	9.229	53.649
brunow	11.736	53.218	11.854	53.218	11.854	53.293	11.736	53.293	11.736	53.218
seulingen	10.120	51.519	10.187	51.519	10.187	51.557	10.120	51.557	10.120	51.519
carpin	13.115	53.298	13.301	53.298	13.301	53.399	13.115	53.399	13.115	53.298
rackwitz	12.285	51.415	12.418	51.415	12.418	51.495	12.285	51.495	12.285	51.415
dohma	13.907	50.877	13.992	50.877	13.992	50.935	13.907	50.935	13.907	50.877
glaubitz	13.358	51.310	13.426	51.310	13.426	51.345	13.358	51.345	13.358	51.310
geringswalde	12.863	51.043	12.955	51.043	12.955	51.106	12.863	51.106	12.863	51.043
heimertingen	10.127	48.023	10.212	48.023	10.212	48.065	10.127	48.065	10.127	48.023
gengenbach	7.970	48.352	8.097	48.352	8.097	48.456	7.970	48.456	7.970	48.352
endlichhofen	7.810	50.194	7.835	50.194	7.835	50.213	7.810	50.213	7.810	50.194
giesenhausen	7.696	50.689	7.737	50.689	7.737	50.716	7.696	50.716	7.696	50.689
remmels	9.616	54.104	9.673	54.104	9.673	54.147	9.616	54.147	9.616	54.104
geltendorf	10.944	48.104	11.069	48.104	11.069	48.173	10.944	48.173	10.944	48.104
riedhausen	9.399	47.894	9.458	47.894	9.458	47.924	9.399	47.924	9.399	47.894
brunsmark	10.713	53.602	10.760	53.602	10.760	53.624	10.713	53.624	10.713	53.602
pechbrunn	12.115	49.944	12.212	49.944	12.212	50.001	12.115	50.001	12.115	49.944
kaaks	9.433	53.976	9.499	53.976	9.499	54.011	9.433	54.011	9.433	53.976
gernsbach	8.280	48.658	8.487	48.658	8.487	48.787	8.280	48.787	8.280	48.658
dietmannsried	10.185	47.790	10.353	47.790	10.353	47.864	10.185	47.864	10.185	47.790
schmölln	12.289	50.847	12.410	50.847	12.410	50.938	12.289	50.938	12.289	50.847
ebermannstadt	11.114	49.747	11.302	49.747	11.302	49.820	11.114	49.820	11.114	49.747
hömberg	7.768	50.318	7.814	50.318	7.814	50.358	7.768	50.358	7.768	50.318
ahnsbeck	10.242	52.582	10.355	52.582	10.355	52.631	10.242	52.631	10.242	52.582
zusmarshausen	10.506	48.358	10.699	48.358	10.699	48.454	10.506	48.454	10.506	48.358
ringelai	13.428	48.783	13.493	48.783	13.493	48.835	13.428	48.835	13.428	48.783
fernwald	8.739	50.531	8.824	50.531	8.824	50.593	8.739	50.593	8.739	50.531
umpferstedt	11.388	50.962	11.436	50.962	11.436	50.991	11.388	50.991	11.388	50.962
unteregg	10.431	47.922	10.521	47.922	10.521	47.976	10.431	47.976	10.431	47.922
burow	13.248	53.723	13.313	53.723	13.313	53.784	13.248	53.784	13.248	53.723
obhausen	11.586	51.366	11.721	51.366	11.721	51.433	11.586	51.433	11.586	51.366
wethau	11.832	51.122	11.913	51.122	11.913	51.147	11.832	51.147	11.832	51.122
osterfeld	11.868	51.026	11.970	51.026	11.970	51.100	11.868	51.100	11.868	51.026
luckenwalde	13.081	52.027	13.214	52.027	13.214	52.134	13.081	52.134	13.081	52.027
anhalt süd	11.934	51.047	12.028	51.047	12.028	51.109	11.934	51.109	11.934	51.047
droyßig	11.947	51.013	12.051	51.013	12.051	51.059	11.947	51.059	11.947	51.013
kretzschau	12.012	51.026	12.114	51.026	12.114	51.090	12.012	51.090	12.012	51.026
lanz	11.529	53.035	11.713	53.035	11.713	53.118	11.529	53.118	11.529	53.035
lenzen (elbe)	11.338	53.047	11.625	53.047	11.625	53.174	11.338	53.174	11.338	53.047
höhbeck	11.383	53.032	11.478	53.032	11.478	53.078	11.383	53.078	11.383	53.032
gorleben	11.323	53.013	11.421	53.013	11.421	53.064	11.323	53.064	11.323	53.013
gartow	11.404	52.976	11.515	52.976	11.515	53.065	11.404	53.065	11.404	52.976
bastheim	10.117	50.350	10.239	50.350	10.239	50.439	10.117	50.439	10.117	50.350
brunsbek	10.242	53.569	10.320	53.569	10.320	53.619	10.242	53.619	10.242	53.569
heustreu	10.224	50.334	10.287	50.334	10.287	50.370	10.224	50.370	10.224	50.334
rentweinsdorf	10.734	50.020	10.842	50.020	10.842	50.086	10.734	50.086	10.734	50.020
ahausen	9.259	53.012	9.364	53.012	9.364	53.090	9.259	53.090	9.259	53.012
jänschwalde	14.453	51.813	14.627	51.813	14.627	51.960	14.453	51.960	14.453	51.813
nortrup	7.830	52.585	7.922	52.585	7.922	52.648	7.830	52.648	7.830	52.585
kotzen	12.469	52.619	12.610	52.619	12.610	52.693	12.469	52.693	12.469	52.619
schwanstetten	11.087	49.277	11.190	49.277	11.190	49.335	11.087	49.335	11.087	49.277
frickingen	9.213	47.792	9.313	47.792	9.313	47.851	9.213	47.851	9.213	47.792
sontra	9.822	50.992	10.059	50.992	10.059	51.123	9.822	51.123	9.822	50.992
haunsheim	10.323	48.580	10.396	48.580	10.396	48.630	10.323	48.630	10.323	48.580
maroth	7.666	50.561	7.709	50.561	7.709	50.601	7.666	50.601	7.666	50.561
barsbek	10.291	54.378	10.334	54.378	10.334	54.429	10.291	54.429	10.291	54.378
reichenbach/o.l.	14.720	51.113	14.847	51.113	14.847	51.187	14.720	51.187	14.720	51.113
cunewalde	14.471	51.077	14.584	51.077	14.584	51.121	14.471	51.121	14.471	51.077
sohland a. rotstein	14.753	51.083	14.829	51.083	14.829	51.139	14.753	51.139	14.753	51.083
hochkirch	14.522	51.114	14.643	51.114	14.643	51.187	14.522	51.187	14.522	51.114
belgern	13.018	51.406	13.204	51.406	13.204	51.524	13.018	51.524	13.018	51.406
sehmatal	12.918	50.446	13.029	50.446	13.029	50.551	12.918	50.551	12.918	50.446
bannewitz	13.677	50.951	13.775	50.951	13.775	51.010	13.677	51.010	13.677	50.951
grünbach	12.344	50.382	12.437	50.382	12.437	50.464	12.344	50.464	12.344	50.382
grünhain-beierfeld	12.763	50.545	12.846	50.545	12.846	50.613	12.763	50.613	12.763	50.545
grünhainichen	13.085	50.752	13.172	50.752	13.172	50.792	13.085	50.792	13.085	50.752
bad schlema	12.630	50.588	12.694	50.588	12.694	50.640	12.630	50.640	12.630	50.588
